Search Term,Year,Author,Title,"Usable? If no, why?",Keystone/Dominant/Other,Sample Date,Location,Evidence,species,Unit to measure abundance,p1,p2,Target of Effect,TargetUnit,t1,t2,cir,cirreversal,ciap_rough__all,ciap_precise__all,ci,ciap,Data Source,Mechanism of Effect,Factor Type: Org/Env/Eco,Proximate Factor,Intermediate Factor,Ultimate Factor,ecosystem type,Ecosystem Size,Size Units,NOTES,Link,Re-checked data,Re-calculate  CI
Thais lapillus,1978,Menge,"Predation Intensity in a Rocky Intertidal Community. Effect of an Algal Canopy, Wave Action and Desiccation on Predator Feeding Rates",Yes,Keystone,August 1975,Pemaquid Point Canopy 1m,Experiment ,Thais lapillus,density (no./0.25m^2),41,0,mussels and barnacles,%cover,94.50549,94.94505,-0.0001134428869,,,,-0.0001134428869,-0.0001131798816,,Predation,Eco,waves,,,Rocky intertidal,,,,,FALSE,FALSE
Thais lapillus,1978,Menge,"Predation Intensity in a Rocky Intertidal Community. Effect of an Algal Canopy, Wave Action and Desiccation on Predator Feeding Rates",Yes,Keystone,September 1975,Pemaquid Point Canopy 1m,Experiment,Thais lapillus,density (no./0.25m^2),28,0,mussels and barnacles,%cover,97.58242,98.02198,-0.000160874996,,,,-0.000160874996,-0.0001605137497,,Predation,Eco,waves,,,Rocky intertidal,,,,,FALSE,FALSE
Thais lapillus,1978,Menge,"Predation Intensity in a Rocky Intertidal Community. Effect of an Algal Canopy, Wave Action and Desiccation on Predator Feeding Rates",Yes,Keystone,October 1975,Pemaquid Point Canopy 1m,Experiment ,Thais lapillus,density (no./0.25m^2),4.5,0,mussels and barnacles,%cover,98.02198,98.02198,0,,,,0,0,,Predation,Eco,waves,,,Rocky intertidal,,,,,FALSE,FALSE
Thais lapillus,1978,Menge,"Predation Intensity in a Rocky Intertidal Community. Effect of an Algal Canopy, Wave Action and Desiccation on Predator Feeding Rates",Yes,Keystone,November 1975,Pemaquid Point Canopy 1m,Experiment,Thais lapillus,density (no./0.25m^2),4,0,mussels and barnacles,%cover,97.14286,98.02198,-0.00226244111,,,,-0.00226244111,-0.002252265177,,Predation,Eco,waves,,,Rocky intertidal,,,,,FALSE,FALSE
Thais lapillus,1978,Menge,"Predation Intensity in a Rocky Intertidal Community. Effect of an Algal Canopy, Wave Action and Desiccation on Predator Feeding Rates",Yes,Keystone,May 1975,Pemaquid Point Canopy 2m,Experiment,Thais lapillus,density (no./0.25m^2),2,0,mussels and barnacles,%cover,54.94505,54.06593,0.00799999272,,,,0.00799999272,0.008064683567,,Predation,Eco,waves,,,Rocky intertidal,,,,,FALSE,FALSE
Thais lapillus,1978,Menge,"Predation Intensity in a Rocky Intertidal Community. Effect of an Algal Canopy, Wave Action and Desiccation on Predator Feeding Rates",Yes,Keystone,August 1975,Pemaquid Point Canopy 2m,Experiment ,Thais lapillus,density (no./0.25m^2),26,0,mussels and barnacles,%cover,78.68132,94.94505,-0.007950147213,,,,-0.007950147213,-0.007226635885,,Predation,Eco,waves,,,Rocky intertidal,,,,,FALSE,FALSE
Thais lapillus,1978,Menge,"Predation Intensity in a Rocky Intertidal Community. Effect of an Algal Canopy, Wave Action and Desiccation on Predator Feeding Rates",Yes,Keystone,September 1975,Pemaquid Point Canopy 2m,Experiment,Thais lapillus,density (no./0.25m^2),13,0,mussels and barnacles,%cover,92.74725,97.58242,-0.004010212204,,,,-0.004010212204,-0.003909177138,,Predation,Eco,waves,,,Rocky intertidal,,,,,FALSE,FALSE
Thais lapillus,1978,Menge,"Predation Intensity in a Rocky Intertidal Community. Effect of an Algal Canopy, Wave Action and Desiccation on Predator Feeding Rates",Yes,Keystone,October 1975,Pemaquid Point Canopy 2m,Experiment ,Thais lapillus,density (no./0.25m^2),2.5,0,mussels and barnacles,%cover,89.23077,98.02198,-0.03940887207,,,,-0.03940887207,-0.03758632159,,Predation,Eco,waves,,,Rocky intertidal,,,,,FALSE,FALSE
Thais lapillus,1978,Menge,"Predation Intensity in a Rocky Intertidal Community. Effect of an Algal Canopy, Wave Action and Desiccation on Predator Feeding Rates",Yes,Keystone,May 1975,Little Brewster Cove No Canopy 0m,Experiment,Thais lapillus,density (no./0.25m^2),8,0,mussels and barnacles,%cover,50.43478,90.43478,-0.09913793616,,,,-0.09913793616,-0.07299348893,,Predation,Eco,waves,,,Rocky intertidal,,,,,FALSE,FALSE
Thais lapillus,1978,Menge,"Predation Intensity in a Rocky Intertidal Community. Effect of an Algal Canopy, Wave Action and Desiccation on Predator Feeding Rates",Yes,Keystone,June 1975,Little Brewster Cove No Canopy 0m,Experiment ,Thais lapillus,density (no./0.25m^2),32,0,mussels and barnacles,%cover,30.86957,87.3913,-0.05721829175,,,,-0.05721829175,-0.03251952582,,Predation,Eco,waves,,,Rocky intertidal,,,,,FALSE,FALSE
Thais lapillus,1978,Menge,"Predation Intensity in a Rocky Intertidal Community. Effect of an Algal Canopy, Wave Action and Desiccation on Predator Feeding Rates",Yes,Keystone,July 1975,Little Brewster Cove No Canopy 0m,Experiment,Thais lapillus,density (no./0.25m^2),11,0,mussels and barnacles,%cover,7.826087,93.47826,-0.9949494788,,,,-0.9949494788,-0.2254787505,,Predation,Eco,waves,,,Rocky intertidal,,,,,FALSE,FALSE
Thais lapillus,1978,Menge,"Predation Intensity in a Rocky Intertidal Community. Effect of an Algal Canopy, Wave Action and Desiccation on Predator Feeding Rates",Yes,Keystone,August 1975,Little Brewster Cove No Canopy 0m,Experiment ,Thais lapillus,density (no./0.25m^2),16,0,mussels and barnacles,%cover,7.826087,92.17391,-0.6736110827,,,,-0.6736110827,-0.1541384049,,Predation,Eco,waves,,,Rocky intertidal,,,,,FALSE,FALSE
Thais lapillus,1978,Menge,"Predation Intensity in a Rocky Intertidal Community. Effect of an Algal Canopy, Wave Action and Desiccation on Predator Feeding Rates",Yes,Keystone,September 1975,Little Brewster Cove No Canopy 0m,Experiment,Thais lapillus,density (no./0.25m^2),14,0,mussels and barnacles,%cover,3.043478,98.26087,-2.234694085,,,,-2.234694085,-0.2481874957,,Predation,Eco,waves,,,Rocky intertidal,,,,,FALSE,FALSE
Thais lapillus,1978,Menge,"Predation Intensity in a Rocky Intertidal Community. Effect of an Algal Canopy, Wave Action and Desiccation on Predator Feeding Rates",Yes,Keystone,October 1975,Little Brewster Cove No Canopy 0m,Experiment ,Thais lapillus,density (no./0.25m^2),5,0,mussels and barnacles,%cover,1.304348,98.69565,-14.93333098,,,,-14.93333098,-0.8652675147,,Predation,Eco,waves,,,Rocky intertidal,,,,,FALSE,FALSE
Thais lapillus,1978,Menge,"Predation Intensity in a Rocky Intertidal Community. Effect of an Algal Canopy, Wave Action and Desiccation on Predator Feeding Rates",Yes,Keystone,May 1975,Little Brewster Cove No Canopy 1m,Experiment,Thais lapillus,density (no./0.25m^2),43,0,mussels and barnacles,%cover,5.217391,90.43478,-0.3798449731,,,,-0.3798449731,-0.0663402665,,Predation,Eco,waves,,,Rocky intertidal,,,,,FALSE,FALSE
Thais lapillus,1978,Menge,"Predation Intensity in a Rocky Intertidal Community. Effect of an Algal Canopy, Wave Action and Desiccation on Predator Feeding Rates",Yes,Keystone,June 1975,Little Brewster Cove No Canopy 1m,Experiment ,Thais lapillus,density (no./0.25m^2),43,0,mussels and barnacles,%cover,16.95652,100,-0.1138938721,,,,-0.1138938721,-0.04126785501,,Predation,Eco,waves,,,Rocky intertidal,,,,,FALSE,FALSE
Thais lapillus,1978,Menge,"Predation Intensity in a Rocky Intertidal Community. Effect of an Algal Canopy, Wave Action and Desiccation on Predator Feeding Rates",Yes,Keystone,July 1975,Little Brewster Cove No Canopy 1m,Experiment,Thais lapillus,density (no./0.25m^2),29,0,mussels and barnacles,%cover,22.6087,99.56522,-0.1173739801,,,,-0.1173739801,-0.05111993513,,Predation,Eco,waves,,,Rocky intertidal,,,,,FALSE,FALSE
Thais lapillus,1978,Menge,"Predation Intensity in a Rocky Intertidal Community. Effect of an Algal Canopy, Wave Action and Desiccation on Predator Feeding Rates",Yes,Keystone,August 1975,Little Brewster Cove No Canopy 1m,Experiment ,Thais lapillus,density (no./0.25m^2),22,0,mussels and barnacles,%cover,72.17391,99.13043,-0.01697699853,,,,-0.01697699853,-0.01442535611,,Predation,Eco,waves,,,Rocky intertidal,,,,,FALSE,FALSE
Thais lapillus,1978,Menge,"Predation Intensity in a Rocky Intertidal Community. Effect of an Algal Canopy, Wave Action and Desiccation on Predator Feeding Rates",Yes,Keystone,September 1975,Little Brewster Cove No Canopy 1m,Experiment,Thais lapillus,density (no./0.25m^2),11,0,mussels and barnacles,%cover,47.82609,98.69565,-0.09669419881,,,,-0.09669419881,-0.06586086964,,Predation,Eco,waves,,,Rocky intertidal,,,,,FALSE,FALSE
Thais lapillus,1978,Menge,"Predation Intensity in a Rocky Intertidal Community. Effect of an Algal Canopy, Wave Action and Desiccation on Predator Feeding Rates",Yes,Keystone,October 1975,Little Brewster Cove No Canopy 1m,Experiment ,Thais lapillus,density (no./0.25m^2),7,0,mussels and barnacles,%cover,27.3913,98.69565,-0.3718821565,,,,-0.3718821565,-0.1831164897,,Predation,Eco,waves,,,Rocky intertidal,,,,,FALSE,FALSE
Thais lapillus,1978,Menge,"Predation Intensity in a Rocky Intertidal Community. Effect of an Algal Canopy, Wave Action and Desiccation on Predator Feeding Rates",Yes,Keystone,May 1975,Little Brewster Cove No Canopy 2m,Experiment,Thais lapillus,density (no./0.25m^2),111,0,mussels and barnacles,%cover,20.86957,85.65217,-0.0279654553,,,,-0.0279654553,-0.01272074273,,Predation,Eco,waves,,,Rocky intertidal,,,,,FALSE,FALSE
Thais lapillus,1978,Menge,"Predation Intensity in a Rocky Intertidal Community. Effect of an Algal Canopy, Wave Action and Desiccation on Predator Feeding Rates",Yes,Keystone,June 1975,Little Brewster Cove No Canopy 2m,Experiment ,Thais lapillus,density (no./0.25m^2),17,0,mussels and barnacles,%cover,68.69565,99.56522,-0.02643336309,,,,-0.02643336309,-0.02183100167,,Predation,Eco,waves,,,Rocky intertidal,,,,,FALSE,FALSE
Thais lapillus,1978,Menge,"Predation Intensity in a Rocky Intertidal Community. Effect of an Algal Canopy, Wave Action and Desiccation on Predator Feeding Rates",Yes,Keystone,July 1975,Little Brewster Cove No Canopy 2m,Experiment,Thais lapillus,density (no./0.25m^2),50,0,mussels and barnacles,%cover,55.21739,99.13043,-0.01590551093,,,,-0.01590551093,-0.01170317036,,Predation,Eco,waves,,,Rocky intertidal,,,,,FALSE,FALSE
Thais lapillus,1978,Menge,"Predation Intensity in a Rocky Intertidal Community. Effect of an Algal Canopy, Wave Action and Desiccation on Predator Feeding Rates",Yes,Keystone,August 1975,Little Brewster Cove No Canopy 2m,Experiment ,Thais lapillus,density (no./0.25m^2),30,0,mussels and barnacles,%cover,72.6087,98.69565,-0.01197604419,,,,-0.01197604419,-0.01023187077,,Predation,Eco,waves,,,Rocky intertidal,,,,,FALSE,FALSE
Thais lapillus,1978,Menge,"Predation Intensity in a Rocky Intertidal Community. Effect of an Algal Canopy, Wave Action and Desiccation on Predator Feeding Rates",Yes,Keystone,September 1975,Little Brewster Cove No Canopy 2m,Experiment,Thais lapillus,density (no./0.25m^2),8,0,mussels and barnacles,%cover,48.69565,98.69565,-0.12834822,,,,-0.12834822,-0.0883063961,,Predation,Eco,waves,,,Rocky intertidal,,,,,FALSE,FALSE
Thais lapillus,1978,Menge,"Predation Intensity in a Rocky Intertidal Community. Effect of an Algal Canopy, Wave Action and Desiccation on Predator Feeding Rates",Yes,Keystone,October 1975,Little Brewster Cove No Canopy 2m,Experiment ,Thais lapillus,density (no./0.25m^2),11,0,mussels and barnacles,%cover,30.43478,99.13043,-0.2051948163,,,,-0.2051948163,-0.1073500386,,Predation,Eco,waves,,,Rocky intertidal,,,,,FALSE,FALSE
Thais lapillus,1978,Menge,"Predation Intensity in a Rocky Intertidal Community. Effect of an Algal Canopy, Wave Action and Desiccation on Predator Feeding Rates",Yes,Keystone,July 1975,Little Brewster Cove Canopy 1m,Experiment,Thais lapillus,density (no./0.25m^2),29,0,mussels and barnacles,%cover,6.797386,88.88889,-0.4164456038,,,,-0.4164456038,-0.08864996677,,Predation,Eco,waves,,,Rocky intertidal,,,,,FALSE,FALSE
Thais lapillus,1978,Menge,"Predation Intensity in a Rocky Intertidal Community. Effect of an Algal Canopy, Wave Action and Desiccation on Predator Feeding Rates",Yes,Keystone,August 1975,Little Brewster Cove Canopy 1m,Experiment ,Thais lapillus,density (no./0.25m^2),22,0,mussels and barnacles,%cover,12.02614,98.30065,-0.3260870601,,,,-0.3260870601,-0.09549763752,,Predation,Eco,waves,,,Rocky intertidal,,,,,FALSE,FALSE
Thais lapillus,1978,Menge,"Predation Intensity in a Rocky Intertidal Community. Effect of an Algal Canopy, Wave Action and Desiccation on Predator Feeding Rates",Yes,Keystone,September 1975,Little Brewster Cove Canopy 1m,Experiment,Thais lapillus,density (no./0.25m^2),11,0,mussels and barnacles,%cover,12.02614,98.30065,-0.6521741201,,,,-0.6521741201,-0.190995275,,Predation,Eco,waves,,,Rocky intertidal,,,,,FALSE,FALSE
Thais lapillus,1978,Menge,"Predation Intensity in a Rocky Intertidal Community. Effect of an Algal Canopy, Wave Action and Desiccation on Predator Feeding Rates",Yes,Keystone,October 1975,Little Brewster Cove Canopy 1m,Experiment ,Thais lapillus,density (no./0.25m^2),7,0,mussels and barnacles,%cover,12.02614,98.82353,-1.031056278,,,,-1.031056278,-0.3008933029,,Predation,Eco,waves,,,Rocky intertidal,,,,,FALSE,FALSE
Thais lapillus,1978,Menge,"Predation Intensity in a Rocky Intertidal Community. Effect of an Algal Canopy, Wave Action and Desiccation on Predator Feeding Rates",Yes,Keystone,June 1975,Little Brewster Cove Canopy 2m,Experiment ,Thais lapillus,density (no./0.25m^2),17,0,mussels and barnacles,%cover,6.27451,98.30065,-0.8627450355,,,,-0.8627450355,-0.1618550144,,Predation,Eco,waves,,,Rocky intertidal,,,,,FALSE,FALSE
Thais lapillus,1978,Menge,"Predation Intensity in a Rocky Intertidal Community. Effect of an Algal Canopy, Wave Action and Desiccation on Predator Feeding Rates",Yes,Keystone,July 1975,Little Brewster Cove Canopy 2m,Experiment,Thais lapillus,density (no./0.25m^2),50,0,mussels and barnacles,%cover,6.797386,98.82353,-0.2707692163,,,,-0.2707692163,-0.05353595216,,Predation,Eco,waves,,,Rocky intertidal,,,,,FALSE,FALSE
Thais lapillus,1978,Menge,"Predation Intensity in a Rocky Intertidal Community. Effect of an Algal Canopy, Wave Action and Desiccation on Predator Feeding Rates",Yes,Keystone,August 1975,Little Brewster Cove Canopy 2m,Experiment ,Thais lapillus,density (no./0.25m^2),30,0,mussels and barnacles,%cover,7.320261,98.30065,-0.4142857247,,,,-0.4142857247,-0.08657948855,,Predation,Eco,waves,,,Rocky intertidal,,,,,FALSE,FALSE
Thais lapillus,1978,Menge,"Predation Intensity in a Rocky Intertidal Community. Effect of an Algal Canopy, Wave Action and Desiccation on Predator Feeding Rates",Yes,Keystone,September 1975,Little Brewster Cove Canopy 2m,Experiment,Thais lapillus,density (no./0.25m^2),8,0,mussels and barnacles,%cover,2.614379,98.30065,-4.574999981,,,,-4.574999981,-0.4533755058,,Predation,Eco,waves,,,Rocky intertidal,,,,,FALSE,FALSE
Thais lapillus,1978,Menge,"Predation Intensity in a Rocky Intertidal Community. Effect of an Algal Canopy, Wave Action and Desiccation on Predator Feeding Rates",Yes,Keystone,October 1975,Little Brewster Cove Canopy 2m,Experiment ,Thais lapillus,density (no./0.25m^2),11,0,mussels and barnacles,%cover,6.27451,98.82353,-1.340909055,,,,-1.340909055,-0.2506218491,,Predation,Eco,waves,,,Rocky intertidal,,,,,TRUE,FALSE
Power et al.,1989,Cantor and Whitham,Importance of belowground herbivory: pocket gophers may limit aspen to rock outcrop refugia,Yes,Keystone,1984-85,Fern Mountain,Experiment,Thomomys bottae,No. of new mounds per plot,12,3,Populus tremuloides,No. of new aspen per plot,60,146,-0.1194444444,0.196347032,,,0.07690258752,-0.0988068955,Article,consumption,Env,ground type,dispersal,density,high mountain meadow,,,"Rocky outcrops are not very suitable for gopher habitation, so gophers are rare and aspen are common.",,TRUE,TRUE
Wolve abundance,2007,Berger and Gese ,Blackwell Publishing Ltd Does interference competition with wolves limit the distribution and abundance of coyotes?,Yes,N/A,August 2001 and August 2004.,yellow stone and grand tenons national parks,Expiriment,Canis Lupus,density ( wolves km^-2),0.0648,0,Density of Cyotes,(cyotes km^-2),0.2405128,0.5028825,-16.83450994,,,,-16.83450994,-11.38245731,,,Org,,,density,Temperate zone,,,,Berger and Gese 2007.pdf,TRUE,TRUE
Wolve abundance,2008,Berger et al,"INDIRECT EFFECTS AND TRADITIONAL TROPHIC CASCADES: A TEST INVOLVING WOLVES, COYOTES, AND PRONGHORN",Yes,N/A,"September 2001 to August 2004,",yellow stone and grand tenons national parks,Expiriment,Canis Lupus,density ( wolves km^-2),0.0648,0,0bserved fawn servival,observerd individuals,0.4201353,0.1061926,11.53151081,,,,11.53151081,21.22411074,web plot organizer,,org,,,density,Temperate zone,,,,"Berger et al. 2008 (wolves, coyotes and pronghorn).pdf",TRUE,TRUE
trophic cascade wolves,2012, Ripple and Beschta ,Trophic cascades in Yellowstone: The first 15 years after wolf reintroduction,yes,N/A,1990-2010,yellow stone national park,Expiriment,Canis Lupus,number of individuals ,55,0,Elk,individuals (thousands),10,18.5,-0.01545454545,,,,-0.01545454545,-0.01118519344,web plot organizer,,Eco,,,,temperate zone,,,, Ripple and Beschta 2012.pdf,TRUE,TRUE
trophic cascade wolves,2012, Ripple and Beschta ,Trophic cascades in Yellowstone: The first 15 years after wolf reintroduction,yes,N/A,1990-2010,yellow stone national park,Expiriment,Canis Lupus,number of individuals ,55,0,Bison,bison count,"1,071.00",907.00,0.002784143961,,,,0.002784143961,0.00302192037,web plot organizer,,eco,,,,temperate zone,,,,,TRUE,TRUE
trophic cascade wolves,2012, Ripple and Beschta ,Trophic cascades in Yellowstone: The first 15 years after wolf reintroduction,yes,N/A,1990-2010,yellow stone national park,Expiriment,Canis Lupus,number of individuals ,97.07,19.414,Beavers,individual numder,9.61,2.88,0.007214506797,,,,0.007214506797,0.01551733194,web plot organizer,,eco,,,,temperate zone,,,,,TRUE,TRUE
trophic cascade wolves,2012, Ripple and Beschta ,Trophic cascades in Yellowstone: The first 15 years after wolf reintroduction,yes,N/A,1990-2010,yellow stone national park,Expiriment,Canis Lupus,number of individuals ,40.57,0,willow trees,ring area mm2,10.14,6.9,0.007875933626,,,,0.007875933626,0.009488947167,web plot organizer,,eco,,,,temperate zone,,,,,TRUE,TRUE
trophic cascade wolves,2012, Ripple and Beschta ,Trophic cascades in Yellowstone: The first 15 years after wolf reintroduction,yes,N/A,1990-2010,yellow stone national park,Expiriment,Canis Lupus,number of individuals ,40.57,0,willow ring trees ,ring area mm2,12.769,5.0718,0.01485836,,,,0.01485836,0.02275880144,web plot organizer,,eco,,,,temperate zone,,,,,TRUE,TRUE
trophic cascade wolves,2012, Ripple and Beschta ,Trophic cascades in Yellowstone: The first 15 years after wolf reintroduction,yes,N/A,1990-2010,yellow stone national park,Expiriment,Canis Lupus,number of individuals ,97.07,36.02,cottonwood trees , number of trees 5cm DBH,-2.22,13.7,0.07387628692,,,,0.07387628692,#NUM!,web plot organizer,,eco,,,,temperate zone,,,,,TRUE,TRUE
trophic cascade wolves,2005,White and Garrott,Northern Yellowstone Elk after Wolf Restoration,yes,N/A,1995-2004,"yellow stone nationa park & the Gallatin National Forest, ",Expiriment,Canis Lupus,Wolves count,66.14,0, elk ,elk count,11562.29,15304.5,-0.004893505789,,,,-0.004893505789,-0.004239461178,article,,org,,,density,temperate zone,"1,530 km2",,1996 and 1997 exscluded from data as there where no records wolve densities indicated in article,White and Garrott 2005.pdf,TRUE,TRUE
trophic cascade wolves,2016,Beschta and Ripple 2016,Riparian vegetation recovery in Yellowstone: The first two decades after wolf reintroduction,yes,N/A,1992-2012,Northern yellowstone ,meta analysis,Canis Lupus,number of individuals ,50.08,0,willow  ,willow ring area mm2,13.007,6.446,0.01007229825,,,,,0.01401812881,web plot organizer,,,,,,temperate zone,,,first tow years after wolf reintroduction data is exscluded allowing for stabilisation of the reintroduced wolf population,Beschta and Ripple 2016.pdf,TRUE,TRUE
trophic cascade wolves,2016,Beschta and Ripple 2016,Riparian vegetation recovery in Yellowstone: The first two decades after wolf reintroduction,yes,N/A,1992-2012,Northern yellowstone ,meta analysis,Canis Lupus,number of individuals ,99,36.26,willow ,willow hight cm,165.06,36.71,0.00785450531,,,,,,,,, ,,,temperate zone,,,,,TRUE,TRUE
trophic cascade wolves,2016,Beschta and Ripple 2016,Riparian vegetation recovery in Yellowstone: The first two decades after wolf reintroduction,yes,N/A,1992-2012,Northern yellowstone ,meta analysis,Canis Lupus,number of individuals ,99,20,willow,willow establishment,9.465,1.342,0.008668833075,,,,,,,,,,,,temperate zone,,,,,TRUE,TRUE
trophic cascade wolves,2016,Beschta and Ripple 2016,Riparian vegetation recovery in Yellowstone: The first two decades after wolf reintroduction,yes,N/A,1992-2012,Northern yellowstone ,meta analysis,Canis Lupus,number of individuals ,99,20,Aspen,aspen hight,93.73,148.7,-0.00592395738,,,,,,,,,,,,,,,,,TRUE,TRUE
trophic cascade wolves,2016,Beschta and Ripple 2016,Riparian vegetation recovery in Yellowstone: The first two decades after wolf reintroduction,yes,N/A,1992-2012,Northern yellowstone ,meta analysis,Canis Lupus,number of individuals ,67.11,0,Thinleafed Alder Trees ,stem establishment,33,0,0.01490090896,,,,,,,,,,,,,,,,,TRUE,TRUE
largemouth bass abundance,1997,Post et al. 1997,Seasonal Effects of Variable Recrutment of a Dominant Piscivore on Pelagic Food Web Structure,yes,,1984-1994,"Paul lake, Michigan ",exsperament,Micropterus salmoides,biomass(kg)LMB,23.39,38.06,cladocerine length ,(mm),0.9934,0.8099,,,,,,,,,,,,,,,,,,TRUE,TRUE
largemouth bass abundance,1997,Post et al. 1997,Seasonal Effects of Variable Recrutment of a Dominant Piscivore on Pelagic Food Web Structure,yes,,1984-1994,"Paul lake, Michigan ",exsperament,Micropterus salmoides,biomass(kg)LMB,23.39,38.06,total biomass clabocerine,biomass (μg liter -1),33.94,45.25,,,,,,,,,,,,,,,,,,TRUE,TRUE
largemouth bass abundance,1997,Post et al. 1997,Seasonal Effects of Variable Recrutment of a Dominant Piscivore on Pelagic Food Web Structure,yes,,1984-1994,"Paul lake, Michigan ",exsperament,Micropterus salmoides,biomass(kg)LMB,23.39,38.06,chloraphi A counts ,<35μm,1.82,2.476,,,,,,,,,,,,,,,,,,TRUE,TRUE
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE
